L1_0,L2_0,L1_1,L2_1,rbf_width,rbf_0,rbf_1,rbf_2,rbf_3,rbf_4,rbf_5,rbf_6,rbf_7,rbf_8,rbf_9,rbf_10,rbf_11,rbf_12,rbf_13,rbf_14,rbf_15,rbf_16,rbf_17,rbf_18,rbf_19,rbf_20,rbf_21,rbf_22,rbf_23,rbf_24,rbf_25,rbf_26,rbf_27,rbf_28,rbf_29,elbo
7.4863853,8.068223,0.33886564,0.010000011,0.8670835,-2.245367267970256,-1.6355123921771073,-1.0418241305956983,-0.4850986459792473,0.011859227033757896,0.42554033984270656,0.7402279009039129,0.9482654023864714,1.0512639839701423,1.0534217253657685,0.9644145334374612,0.7974927613732411,0.57733182183115,0.33222395880008965,0.08698756905642786,-0.136099581334845,-0.3249553868435635,-0.4641735333109302,-0.5484420520260773,-0.5762628062975349,-0.55651229774166,-0.49783509423017297,-0.4150633519076449,-0.3213988769409897,-0.23076165409983934,-0.15111274970141586,-0.08385023699944345,-0.023446345623685576,0.031525661116836634,0.08514335261008903,-271.4297
11.125464,0.010000011,7.2274923,0.010000011,0.20331109,-1.0792261980206785,-0.5705693595902546,-0.07566246270952924,0.379247335675481,0.7605496647518791,1.0360530233702308,1.179789497775402,1.180237033786363,1.0373213613232348,0.765147171156243,0.3872460563284238,-0.06821514214956048,-0.5731006306654887,-1.10544953260917,-1.6500325520568693,-2.197393699309142,-2.7429832546849826,-3.285427148781718,-3.8261844783069097,-4.367850047987611,-4.912161564829984,-5.461418960413907,-6.01742183791815,-6.582155329566158,-7.154726177925837,-7.733506359905877,-8.316910447727448,-8.90436725531563,-9.495900260347078,-10.089732245126573,-90.29639
4.373639,1.648973,0.34310824,3.462507,1.1699426,-2.847406549605662,-2.511912370244265,-2.177431199080889,-1.8464025226749714,-1.5223816277714297,-1.209913797448026,-0.9131766893568579,-0.6343032195940248,-0.37431820868219556,-0.1337791283966396,0.08477758066221827,0.2773240157764091,0.4402295926960059,0.5705331215040486,0.6661723367009773,0.7255515722585633,0.7482272500782573,0.7375587343418881,0.6982787614669049,0.6360431169709334,0.5554045681599996,0.4610185231727829,0.35717051662068483,0.24548884497924195,0.1257320948047939,-0.001867737726059217,-0.13422132656775407,-0.2670731477937093,-0.397865397045998,-0.5270382248367106,-362.5355
7.674485,0.37906516,3.3646798,0.3992886,0.5954253,0.6301770716399495,0.6665960493015416,0.70220315919763,0.7379483810513688,0.7711087625577684,0.8032708602469149,0.8321774574972567,0.8579089799412691,0.8793963538784153,0.8969798178622208,0.9127426851398713,0.9274922903792872,0.9421582212796661,0.9561432174826556,0.9687193891832634,0.9811085808327273,0.9930455085567265,1.007381008617631,1.0216980113828187,1.0365485080045316,1.0485445202134969,1.0585251874852268,1.0645611953856293,1.067284714324654,1.0661885714658534,1.0636252931662296,1.0603676089191376,1.0558004958180314,1.0486855351567574,1.0393666523706258,-648.7966
7.1525593,0.3196794,2.7778444,0.73298216,0.37963036,12.235047967217087,12.224605117289299,12.21377048641681,12.199963019748589,12.176659132078449,12.14067185146044,12.089842945473523,12.029265293615738,11.960869669161301,11.886441077751654,11.808528294133747,11.732948428945024,11.66644008380795,11.61240315017633,11.571586531501168,11.54310698261386,11.528499368057075,11.524584715994584,11.53334217515946,11.5522087244415,11.579849533921966,11.610276295001086,11.63554822756376,11.652361257062102,11.657894061249108,11.653333236835882,11.636521567191359,11.61211049149411,11.584294064558918,11.557853877694503,-1768.0923
20.882616,0.21041515,5.856828,2.4126391,0.41322187,-1.7817992917935115,-1.184839074863601,-0.6167005117912087,-0.1198287993407531,0.26984565043563885,0.5477704264640284,0.7161843408069931,0.7799896630865918,0.7446441719177136,0.6081851834108878,0.3829505481738231,0.07726092630083717,-0.29035117608326017,-0.689310453094774,-1.0749588356466449,-1.400761349442495,-1.6136967826511588,-1.6661262292184136,-1.5195625754526796,-1.1455110360006933,-0.5197865674254063,0.34345912483449326,1.4199313336217536,2.66827310956459,4.057119461612264,5.561146295003233,7.1498257964077,8.798858624932572,10.497614673938202,12.219633967415323,-482.46423
1.8147502,0.02574991,1.2558444,0.010000011,0.43601757,1.0331222244852445,1.0619015371236977,1.0894377787181315,1.1144017963929147,1.1351247668268198,1.1516275702311103,1.1628122171019142,1.169729914096209,1.1714802217937217,1.1699801770882825,1.1648442526655836,1.1561822772666266,1.1428613240281735,1.1259972347183218,1.107987725067938,1.0938681959345662,1.085043672499276,1.0836652270996945,1.089122238759032,1.101659312692874,1.1222551921693993,1.1489058510686205,1.1813272344148358,1.2166031898211405,1.2532410293720997,1.2895453557282746,1.3240660217613616,1.3565587149989464,1.3875174668199142,1.4177299906210588,-871.80634
21.462029,0.010000011,2.3546643,14.840873,0.034678128,0.5635597446659149,0.5643451966527292,1.5435835872173547,0.7884845490800246,1.9376058585692675,2.059224003322069,1.6543640928527306,0.3385675970216894,0.9396983064595748,0.9599490757163753,2.8718227530915437,4.290737447519147,5.325292498505397,6.01655440161191,6.418859371806699,6.567428257487316,6.470654946561938,6.086542121498576,5.36311832441785,4.249313468550182,2.6931889997624445,1.4208036857956143,1.8861506901723508,2.145571959332699,0.8775658303757254,2.3798405275302974,2.5100736552993133,1.860054245021304,-1.190504294502337,-4.21284224964186,-1982.4092
3.6492527,0.3225848,1.0367918,0.29168612,0.587795,1.9079230188524685,1.8198702246408767,1.7330040873221557,1.6497818310301882,1.5717276237942652,1.5006775936298486,1.437480621870194,1.3820375774162907,1.3331911492955304,1.2894004133143186,1.247600509966335,1.2064686758355838,1.1652804394197473,1.124817307279177,1.0858473262090742,1.047841316270853,1.0108643739365408,0.976115779342753,0.9447500569680878,0.9176413184333654,0.8945580633266688,0.8762478790433402,0.8632370576423433,0.8556565685703412,0.8510806352862899,0.8473742221016306,0.8414959347351181,0.8316804327957135,0.8173484908687516,0.8002571402663965,-383.13354
15.208296,0.30133682,12.430165,0.010000011,0.064409815,0.039115077841713364,0.24748926828888948,-0.17055193099319318,-1.0868321513454111,-1.4838391311856425,-0.7836883766052598,0.44013778973773815,1.318036119030196,1.5821390598725544,1.3349051204682265,0.775487112440808,0.11875993271222827,-0.4595619371417245,-0.8699517855472689,-1.0971097426117618,-1.1264014940547,-0.9191585306835036,-0.623717719009017,-0.6716141172507697,-0.7900266215561205,-0.447265838105799,-0.3843169202750743,-1.0047960666429592,-1.7256061678997043,-2.0399151745631716,-1.7392498124612938,-0.8025115716749286,0.601318156792798,2.207814441882127,3.8532047042548383,-182.63016
0.33830526,8.1380005,0.010000011,7.437993,1.3020815,0.6551001098324304,0.6838198294438225,0.7129841758062164,0.7403672307847187,0.7627393983799838,0.7780107244181859,0.7851037357659337,0.7829964060921145,0.770463167381737,0.7466520709717425,0.7107895737384221,0.6619572407127603,0.5990171034635334,0.5206835128368699,0.4255827604287021,0.3123499385894683,0.17978697720727074,0.028471975145012023,-0.139718593098739,-0.32250846482381806,-0.5180723872975086,-0.7245821215075285,-0.9397643097302113,-1.1611100709267785,-1.3868819152734104,-1.6161809978982704,-1.8481999456857539,-2.0821319462421903,-2.3174416392172543,-2.553823384641994,-111.956924
3.4169543,8.461595,0.7704398,0.010000011,0.07275597,0.3433766186629595,0.6449488625711339,0.8589401452862341,0.8549334604787826,0.6325501758712162,0.3644138847810533,0.2255559859376693,0.23780412201425075,0.2948434137203421,0.307592765884827,0.28769041506573007,0.3159475670045958,0.4582460615499473,0.6866232605658724,0.8695474486916439,0.8830485512349247,0.7440019854259448,0.5864083509009391,0.5343832617266978,0.6304092593583642,0.8315286973512024,1.0054497686650887,0.9773476320939405,0.6865636603889146,0.2837949569518121,-0.008204266465758009,-0.0969965900465475,0.004544554116914478,0.3414229280197411,0.8698572252250042,-162.78203
7.9186506,0.6659223,3.3209565,0.759826,0.9750121,4.363978470597275,4.46933874973418,4.571591284069665,4.66291770201943,4.731481593549422,4.766198751941045,4.76487372938829,4.737161825481223,4.690710678204042,4.6357709189188485,4.579919199332324,4.527658687607116,4.479081031568921,4.438003608497982,4.400136459236764,4.361748242011749,4.319362646563904,4.271830359669984,4.217308917466757,4.162635205904564,4.117161375729472,4.093772993737267,4.106978772898233,4.16468409761646,4.262838881924749,4.3917464197666645,4.539897594428399,4.699501999879046,4.866611464954296,5.036452717809957,-4291.0967
6.113579,2.9938455,2.8603818,0.010000011,0.09552736,0.18651779355962045,-0.0991049212517335,-0.37283921610773363,-0.5752578662265504,-0.6153254870847715,-0.4675164217115413,-0.22154925061259437,-0.0011554713961458563,0.133003000092721,0.19048484686816694,0.20184038388756262,0.18175283256404157,0.12728383764784038,0.04665488835247144,-0.013638596503280863,0.025373724903036663,0.2304413938842999,0.5964538896822079,1.0214580881323063,1.360855699952897,1.514102506495019,1.4620538932502447,1.2449317920189495,0.9198757439161498,0.5194006689776448,0.031906978096508394,-0.5715002363075812,-1.2885018308385938,-2.0781150781672104,-2.8931334654094,-154.56357
3.0581417,0.31538722,2.3672295,0.29673806,0.35260186,1.8469083599946843,1.7719644544366435,1.70001875409204,1.636002336301811,1.5804842155869676,1.5309022128281669,1.4848525397322176,1.4393397023556416,1.3957820083086463,1.351801180562067,1.3107279079749146,1.2742647053491543,1.2449298465121452,1.218560808924123,1.1945270813802842,1.1738828806130979,1.1623827853766704,1.1609088873905977,1.1692207718972838,1.1846059220204017,1.2070107024676668,1.2336094549791088,1.2629249314469653,1.2905177840011133,1.3178345935521856,1.345057591587942,1.3747735935670122,1.40637096358105,1.438788666827698,1.4714185318817636,-1138.0939
21.507769,4.566226,1.3116217,5.5792556,0.04165417,0.3438800952955909,-0.018042358798208407,-0.09248099714982001,0.009724031891811494,0.09494523272034637,0.33803356524338823,0.5146856281690233,0.47874939861526505,0.6019204346872374,0.6883675463307818,0.13735137939945072,-0.2680071929641605,0.14365694745892835,0.4417117605010959,0.3668318595418193,0.5597522619130443,1.160370194154924,1.4187326441221664,1.2268226112245866,0.9817140503238708,0.9546846839054067,0.8753911462642177,0.34998054719863586,0.018272787702517865,0.16800873638865377,0.17560779946648605,0.023319872802926807,0.2829382165785084,0.9796329095340781,1.8703998582789003,-179.39003
7.174518,9.037021,0.33508953,1.4663976,0.84444714,-2.153552064287852,-1.5128142556190958,-0.8858227617752821,-0.29669633402414974,0.2271694749544778,0.6628779968294158,0.9891881243350471,1.192631417831573,1.2659733727838807,1.213032627776137,1.0516965119434383,0.8083584308718968,0.5119521448676013,0.19026331976268449,-0.12472094922710247,-0.40930590507480924,-0.6417026255046289,-0.8129193855841685,-0.9165689546039752,-0.9459075212900266,-0.9005744547490062,-0.7856724922807047,-0.6097848198578215,-0.3807741130606654,-0.11139271500182694,0.18815804353749585,0.5028455459691031,0.825444880214405,1.1511539231818502,1.4779208376644015,-255.13686
4.0967703,1.6154634,6.324001,0.1827308,0.30184233,-1.3056788020273946,-1.0402425519667422,-0.7686810961262776,-0.48658317122304734,-0.18686075923426793,0.13264367166343705,0.4717516985561956,0.8236995258179177,1.1791661721325812,1.5249913299024875,1.8485115557743954,2.138587775997078,2.3863757627637265,2.584785720285039,2.7311252620066515,2.8250981107699635,2.8680509183663836,2.8631688782325218,2.813356131572449,2.7226164275809044,2.596461369244522,2.4388735650854696,2.2528519789252015,2.040438347804809,1.8039749477383569,1.5471192996809193,1.2767349709051732,0.9974189608970114,0.7140489241393051,0.42911824950110944,-255.4474
3.2314477,0.010000011,6.7672935,0.010000011,1.7288086,4.373925324008425,3.987083366345422,3.601212694085889,3.217840560611162,2.8390072753765945,2.4671896003452316,2.1045866226825662,1.7527650538325237,1.4121589786863464,1.0828088809197525,0.7647956345237764,0.45792606738233416,0.16269710617064745,-0.12149515003472547,-0.3947618006042696,-0.658834538656461,-0.9145522256999937,-1.1631224595610952,-1.4051751506442824,-1.64163904646056,-1.8737437097809386,-2.1020168064539964,-2.3275929804616386,-2.55134506318613,-2.774617263954183,-2.9977792670377283,-3.2202963212033286,-3.4420287467653345,-3.662906805685005,-3.8836152955908565,-102.61863
11.404341,0.010000011,7.134325,0.010000011,0.09263308,-0.9620398323710708,-0.0899555300042766,0.3341030314085933,0.05128390576835589,-0.6985018637619168,-1.5173603934755966,-2.1671571167354755,-2.5614649628006525,-2.6685421759586503,-2.4694190156076377,-1.9529547768492337,-1.1432997047919005,-0.1535389986797118,0.8029360925568828,1.5064178145919949,1.8387914341443532,1.7905162975472027,1.4099291336451105,0.7762134667084297,-0.013663741752582323,-0.8697410232212556,-1.7383393313633204,-2.59863510808768,-3.447316747148108,-4.2845998123555376,-5.113112553550608,-5.934764484931819,-6.752543454034854,-7.567750532930601,-8.381742800610764,-160.84897
16.916134,0.010000011,2.3554962,0.6110015,0.08159562,12.567399713200295,11.52520724255434,10.483533863294534,9.44271662774107,8.40271554915892,7.364290448742081,6.328663484889558,5.297462900327432,4.272076685833469,3.2548318569935315,2.253435151617847,1.3028706424688365,0.5120952186878637,0.05668283984696627,0.0010050815619229892,0.11226313490210786,0.023615943193990508,-0.37692393941017666,-0.8381983252955203,-1.0172865894081635,-0.7837309009408914,-0.3068169617299743,0.09408947589992789,0.18921572503901007,-0.035652401948533176,-0.4621509997261265,-0.9809288345982695,-1.5370117100498843,-2.1068458129306626,-2.680535163228481,-135.35649
1.6819147,0.010000011,0.388749,0.010000011,0.26041314,2.2808368816558127,2.290070023315551,2.299379986937255,2.3087436541980115,2.3187254837789384,2.3289896026397208,2.339450368355322,2.349441729550107,2.358454714522683,2.365618665901891,2.3700317761224783,2.3716403361185145,2.371046070283105,2.3690478418117475,2.3653809070155916,2.359088957736569,2.349531119896529,2.336687264376656,2.3209781019219533,2.3021240225678627,2.279590793497825,2.252960329933648,2.222116697835157,2.187632031882665,2.1500847844841062,2.110730863252424,2.0704941001127817,2.0299412663347285,1.989161809368362,1.948174497654339,-258.79904
2.0633655,1.7607474,11.77595,0.010000011,0.113977954,-1.2243624470657746,-0.43940359532774115,0.3257365566384026,1.0334760135003958,1.6401290214890551,2.108784953677368,2.416207470148851,2.549730354540329,2.501572435178292,2.265540495252543,1.8374951558760477,1.2233170560872728,0.46039430926683195,-0.3569041765719647,-1.076962254138743,-1.5461326837830076,-1.6820526962835791,-1.5089110209056098,-1.1352569337423182,-0.7057478462607836,-0.3505960121884175,-0.14498174447540654,-0.09140712001481298,-0.13943916316217037,-0.21210728129175377,-0.2131177423352321,-0.03295710103933019,0.3960045597202625,1.0391861917342795,1.780591235335026,-152.74695
7.3201375,2.2013433,5.65609,0.010000011,0.13488205,-0.9575763806471895,-0.585533484876895,-0.23726909355219855,0.0820103714461287,0.3855912695454478,0.6667394116448643,0.8750348316007645,0.9469515559397168,0.8601094160904383,0.6596864722163313,0.43269031292714255,0.2489195649899821,0.11296717527954378,-0.03394192551311091,-0.25716309432639417,-0.561365787531414,-0.8683179357412146,-1.058134388426402,-1.0414625193500437,-0.8082811978023606,-0.42314726648387013,0.01823503222968938,0.42886446732272343,0.7396215152660223,0.8962205797348753,0.8644171257685334,0.6435958649856223,0.26877967539099246,-0.20237473200887818,-0.7109788249706929,-101.21225
12.538138,0.121559866,3.060267,0.33255857,0.12535949,-10.69859062373637,-8.281033474854027,-5.870672077677335,-3.488837749237126,-1.182837721042667,0.9675504525089184,2.8672893434288227,4.435257200990374,5.623256673103697,6.415810544603345,6.817941888553198,6.842699399410347,6.50445136920441,5.820727996187178,4.815064620907801,3.5291216463908093,2.057124603912565,0.5928151709814766,-0.5639078713394698,-1.1063463021419468,-0.9000032602746676,-0.1191493982332773,0.7818362548373671,1.2767440080591492,1.0298613848805127,0.024160289089952852,-1.5247603534822078,-3.3573429368299146,-5.294353613167122,-7.253071615371029,-684.65137
4.3234377,0.18937668,3.993651,0.010000011,0.75049657,7.185220948097739,7.234322559029715,7.281772403012265,7.331485481491143,7.3861682443613565,7.429483757712879,7.447087245622262,7.438579634059036,7.399390505254232,7.324134688329555,7.204219139219732,7.023837225752275,6.752311061518241,6.39036961432694,5.9289988135925515,5.372384229714364,4.708986669998003,3.9524152032356765,3.112396469413365,2.195439108001808,1.2058389952700723,0.16173197356739813,-0.9144101727505871,-2.0054945166360034,-3.1081635817688826,-4.222768981680412,-5.363769977125122,-6.533386007030694,-7.735680483926493,-8.949958606824021,-661.7906
14.904701,7.02252,9.062302,0.010000011,0.060246445,-0.871630586435085,-0.3735969541145822,-0.10638121115531012,-0.12291652308008444,-0.21392802386752482,-0.19231010337286977,-0.035069905978461706,0.25532321162234206,0.5629513997811212,0.6657901950932759,0.5188726955828682,0.27046722008619667,0.11285450616604657,0.11131428046621018,0.18633023964899964,0.26642951767156886,0.3517633719428679,0.45834160326981155,0.6143348165655944,0.843262232209373,1.1271402115637337,1.4342371057196535,1.7089152915087287,1.8588963767889106,1.797300165015963,1.5058659286115454,1.0842869843978817,0.7204612979695963,0.5494831279015417,0.509445081810446,-230.17451
12.0870075,8.08335,2.0310056,8.08649,0.05606003,0.7136234416282191,0.2320290951819724,-0.17910443352835886,-0.19871159497433286,0.0849418100258082,0.046069867772638516,-0.46018347497530204,-1.1908545295764574,-1.6947728803421462,-1.3934643298158185,-0.18780947770996098,0.7335219373400874,0.4029326137432165,0.013220224715187842,0.20027411987777957,0.36313099873375293,0.4557842369765683,0.5228014438898742,0.6743878348981962,1.1393990563837892,1.4891846191192366,1.051399328744218,0.23131493797798724,0.020728953551995086,0.6414095178781454,1.6742176200382959,2.800795639472199,3.939801200829343,5.084568592591427,6.233146273992316,-153.95364
0.34257606,8.476683,0.41896975,4.2658153,0.30723792,-13.64728682175843,-13.623278583083795,-13.599266366324768,-13.573538332391397,-13.546736708701566,-13.5170220534895,-13.487491679344089,-13.454590560501307,-13.41785683492995,-13.374493495234544,-13.32605614760323,-13.27347250462455,-13.219381613059044,-13.16492668154112,-13.112433284590352,-13.061085383748962,-13.008571237978478,-12.954773913902162,-12.902019393505295,-12.85438289166433,-12.812017151103637,-12.774033930971905,-12.740430006913757,-12.71310340561714,-12.694590722581218,-12.68426152020387,-12.680970589779,-12.68258500261578,-12.686268090664875,-12.691071252076602,-624.0036
10.7502575,0.016212765,6.738019,0.010000011,0.6066516,-1.6846336085347768,-1.3973742170441619,-1.1094486739089464,-0.8219193239312531,-0.5363065602222133,-0.2549200852705619,0.018100071096919773,0.2779839589109981,0.5220775245369301,0.7488349645070161,0.9559961493486241,1.1375846662282691,1.2916183229436307,1.4163392439272404,1.5146133520623732,1.587283255893444,1.6362179084032042,1.6622139238556093,1.6637567082076088,1.6408766064816336,1.594110771677459,1.5286388625018414,1.4476618634532665,1.3547193077814565,1.254135676481176,1.1516095038234262,1.0490387877126803,0.9462964652871739,0.8430632824205876,0.7402989156612372,-140.78537
3.436757,0.5395699,6.080369,1.0934417,1.0618961,3.2309112529005746,2.8919139223717236,2.555303338266724,2.223071036244134,1.8964384836791233,1.5762934165820945,1.2647877277788315,0.9643384679635828,0.6771177791879955,0.403769869192182,0.1447708255355774,-0.10028279738985178,-0.33127296727669264,-0.548824865576219,-0.7530361416059458,-0.9440560033043567,-1.1222937363585637,-1.2887636145634271,-1.4454186945821794,-1.5938746705937499,-1.7356292061260543,-1.8716366490279854,-2.0035292087424605,-2.132332937250042,-2.2588808579357447,-2.3829415103499083,-2.50506180303437,-2.6265582761369077,-2.748730590985648,-2.871765915834868,-205.64073
3.1980717,25.239523,7.237199,3.7311077,0.42688128,-0.8671640809820579,-0.4009917351942323,0.03218959057406701,0.3876555007750515,0.6198107988444885,0.6964747344330278,0.6297028710328415,0.44394059320871926,0.17488488794928914,-0.13850854582238958,-0.45976102774052463,-0.7561731039006319,-0.9932554283964321,-1.1491617510121006,-1.218586979550443,-1.2144400968540026,-1.1550942236607868,-1.0570078960224505,-0.9481524968361488,-0.8453376353326596,-0.7604682854656452,-0.7012631725329543,-0.6808505531845123,-0.7021332407693476,-0.7624995219501128,-0.866273259916757,-0.9955161290289355,-1.1441390979097188,-1.3029756513319075,-1.4721782409633397,-894.7969
14.638083,0.28065413,3.369812,0.29808757,0.2936324,4.201125657408043,4.035848689321168,3.878942080209863,3.7375552518089923,3.615357497277782,3.5124375365938447,3.431416261024227,3.3680826035640954,3.319155483625499,3.2756994109185427,3.2368638946160444,3.199007494884642,3.1614849371107936,3.1202105960968516,3.078769459073655,3.0446284135714516,3.0269741572098536,3.028785279905198,3.047301586665538,3.0796826965355875,3.121869256207866,3.173283198617894,3.2290640123726466,3.2899395306475436,3.355590829018275,3.4294585741191064,3.5115431794252046,3.59978654003494,3.691441766805343,3.7838776701949834,-5068.649
